"Subject","Predicate","Object"
"http://parliament.uk/ontologies/bill/Bill","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/bill/precededBy","http://www.w3.org/2000/01/rdf-schema#comment","Relates a Public Bill to the Draft Bill which preceded it. A Public Bill may be preceded by one Draft Bill, or none. A Draft Bill may be followed by one Public Bill, or none."
"http://parliament.uk/ontologies/bill/explains","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/bill/"
"http://parliament.uk/ontologies/bill/hasDepartmentalSponsorship","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/bill/"
"http://parliament.uk/ontologies/bill/sponsorshipByGovernmentOrganisation","http://www.w3.org/2000/01/rdf-schema#label","Sponsorship by government organisation"
"http://parliament.uk/ontologies/bill/","http://xmlns.com/foaf/0.1/maker","n85c084ffe14a474397aa9caae48e91adb4"
"http://parliament.uk/ontologies/bill/enactedAs","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/bill/","http://xmlns.com/foaf/0.1/maker","n85c084ffe14a474397aa9caae48e91adb5"
"http://parliament.uk/ontologies/bill/DepartmentalSponsorship","http://www.w3.org/2000/01/rdf-schema#label","Departmental sponsorship"
"http://parliament.uk/ontologies/bill/hasDepartmentalSponsorship","http://www.w3.org/2000/01/rdf-schema#label","Has departmental sponsorship"
"http://parliament.uk/ontologies/bill/parliamentActInvokedTo","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/bill/PublicBill"
"http://parliament.uk/ontologies/bill/MemberSponsorship","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/bill/hasMemberLeadership","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/bill/PublicBill"
"http://parliament.uk/ontologies/bill/DepartmentalSponsorship","http://www.w3.org/2000/01/rdf-schema#comment","The sponsorship of a Public Bill by a Government organisation. If the machinery of Government changes during the passage of a bill, it is possible for the sponsorship of that bill to pass to a different Government organisation."
"n85c084ffe14a474397aa9caae48e91adb6","http://xmlns.com/foaf/0.1/name","Claire Searle"
"n85c084ffe14a474397aa9caae48e91adb3","http://xmlns.com/foaf/0.1/name","Graeme Cowie"
"http://parliament.uk/ontologies/bill/hasDepartmentalSponsorship","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/bill/DepartmentalSponsorship"
"http://parliament.uk/ontologies/bill/hasMemberLeadership","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/bill/precededBy","http://www.w3.org/2000/01/rdf-schema#label","Preceded by"
"http://parliament.uk/ontologies/bill/sponsorshipByIncumbency","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/bill/Incumbency"
