Action on Digital Addiction and Cyberstalking,PP1887,GB,2012-03-21,2016-11-18,1,TRUE,Action on Cyberwarfare Now,2015-03-18
Action on Digital Addiction and Cyberstalking,PP1887,GB,2012-03-21,2016-11-18,1,TRUE,Action on Digital Addiction Now,2012-03-21
Action on Digital Addiction and Cyberstalking,PP1887,GB,2012-03-21,2016-11-18,1,TRUE,Action on Gaming Addiction Now,2013-09-17
Action on Digital Addiction and Cyberstalking,PP1887,GB,2012-03-21,2016-11-18,1,TRUE,Action on Internet Addiction Now,2013-09-17
Action on Digital Addiction and Cyberstalking,PP1887,GB,2012-03-21,2016-11-18,1,TRUE,Action on Internet Trolling Now,2013-09-17
Active For Westhoughton,PP12509,GB,2020-06-02,2021-06-08,2,FALSE,The Active For Westhoughton Candidate,2020-06-24
Advance Together,PP6667,GB,2018-01-22,2020-10-01,19,TRUE,Advance Together Candidate,2018-01-22
Advance Together,PP6667,GB,2018-01-22,2020-10-01,19,TRUE,The Advance Together Candidate,2018-01-22
Alba Independence Party,PP3901,GB,2015-11-23,2016-05-16,1,FALSE,Independence for Scotland,2015-11-23
Alba Independence Party,PP3901,GB,2015-11-23,2016-05-16,1,FALSE,Saor Alba Gu Brath | Free Scotland Forever,2015-11-23
Alba Party,PP12700,GB,2021-02-08,None,145,FALSE,Alba Party for independence,2021-07-08
Alba Party,PP12700,GB,2021-02-08,None,145,FALSE,Alba Party for independence now,2021-07-08
Alba Party,PP12700,GB,2021-02-08,None,145,FALSE,Alba Party for Scottish independence,2021-08-23
Alba Party,PP12700,GB,2021-02-08,None,145,FALSE,Alba Party it’s time for independence,2021-07-08
Alba Party,PP12700,GB,2021-02-08,None,145,FALSE,Alba Party: Alba for Independence,2022-08-19
Alba Party,PP12700,GB,2021-02-08,None,145,FALSE,Alba Party: Yes to Scottish Independence,2022-08-19
Alba Party,PP12700,GB,2021-02-08,None,145,FALSE,Your local Alba Party independence champion,2021-07-08
All 4 Freedoms,PP6885,GB,2018-12-12,None,0,FALSE,All 4 Freedoms: Britain Europe Unity,2021-07-06
All 4 Freedoms,PP6885,GB,2018-12-12,None,0,FALSE,"All 4 Freedoms: fair, federal, future",2021-07-06
All 4 Freedoms,PP6885,GB,2018-12-12,None,0,FALSE,"All 4 Freedoms: from many, one",2021-07-06
All 4 Freedoms,PP6885,GB,2018-12-12,None,0,FALSE,All 4 Freedoms: Mayday Save Britain!,2021-07-06
All 4 Freedoms,PP6885,GB,2018-12-12,None,0,FALSE,All 4 Freedoms: Mind the Gap!,2021-07-06
All 4 Freedoms,PP6885,GB,2018-12-12,None,0,FALSE,All 4 Freedoms: replace Electoral Commission,2021-07-06
All 4 Freedoms,PP6885,GB,2018-12-12,None,0,FALSE,All 4 Freedoms: Scotland Britain Europe,2021-07-06
All 4 Freedoms,PP6885,GB,2018-12-12,None,0,FALSE,All 4 Freedoms: UK in EU,2021-07-06
All 4 Freedoms,PP6885,GB,2018-12-12,None,0,FALSE,Scotland for Both Unions: UK Europe,2018-12-12
All For Unity,PP12579,GB,2021-02-04,2022-05-06,56,FALSE,All 4 Unity,2021-02-04
All For Unity,PP12579,GB,2021-02-04,2022-05-06,56,FALSE,All 4 Unity - No to Separatism,2021-02-04
All For Unity,PP12579,GB,2021-02-04,2022-05-06,56,FALSE,All 4 Unity (A4U),2021-05-25
All For Unity,PP12579,GB,2021-02-04,2022-05-06,56,FALSE,All for Unity - No to Separatism,2021-02-04
All For Unity,PP12579,GB,2021-02-04,2022-05-06,56,FALSE,All for Unity (A4U),2021-05-25
All People's Party,PP2137,GB,2013-08-21,2020-04-17,14,TRUE,All People's Party,2014-04-23
All People's Party,PP2137,GB,2013-08-21,2020-04-17,14,TRUE,"Equality at the top, fairness, justice",2013-08-21
All Scotland Pensioners Party,PP276,GB,2003-02-03,2015-11-04,0,FALSE,Abolish Pensioner Poverty,2011-03-09
All Scotland Pensioners Party,PP276,GB,2003-02-03,2015-11-04,0,FALSE,All Scotland Senior Citizens Party,2003-02-03
All Scotland Pensioners Party,PP276,GB,2003-02-03,2015-11-04,0,FALSE,Alliance Grey Energy (AGE),2003-02-03
All Scotland Pensioners Party,PP276,GB,2003-02-03,2015-11-04,0,FALSE,Alliance of Scots Greys,2003-02-03
All Scotland Pensioners Party,PP276,GB,2003-02-03,2015-11-04,0,FALSE,Pensioners (SSCUP),2003-02-03
All Scotland Pensioners Party,PP276,GB,2003-02-03,2015-11-04,0,FALSE,Pensioners Party (Scotland),2003-02-03
All Scotland Pensioners Party,PP276,GB,2003-02-03,2015-11-04,0,FALSE,Scottish Senior Citizens And Pensioners,2003-02-03
All Scotland Pensioners Party,PP276,GB,2003-02-03,2015-11-04,0,FALSE,Scottish Senior Citizens Party,2003-02-03
All Scotland Pensioners Party,PP276,GB,2003-02-03,2015-11-04,0,FALSE,Scottish Senior Citizens Uniting Pensioners,2003-02-03
All The South Party,PP856,GB,2010-03-29,2014-04-23,1,TRUE,A.T.S.P.,2010-03-29
All The South Party,PP856,GB,2010-03-29,2014-04-23,1,TRUE,Fair government for Southern England,2010-03-29
All The South Party,PP856,GB,2010-03-29,2014-04-23,1,TRUE,From Cornwall to Kent,2010-03-29
All The South Party,PP856,GB,2010-03-29,2014-04-23,1,TRUE,Party of the Southern Shires,2010-03-29
All The South Party,PP856,GB,2010-03-29,2014-04-23,1,TRUE,Representing the people of Southern England,2010-03-29
All The South Party,PP856,GB,2010-03-29,2014-04-23,1,TRUE,Representing Wessex and Southern England,2010-03-29
All The South Party,PP856,GB,2010-03-29,2014-04-23,1,TRUE,Speaking for our homeland,2010-03-29
All The South Party,PP856,GB,2010-03-29,2014-04-23,1,TRUE,Speaking for the whole of Wessex,2010-03-29
All The South Party,PP856,GB,2010-03-29,2014-04-23,1,TRUE,The party for all Wessexers,2010-03-29
All The South Party,PP856,GB,2010-03-29,2014-04-23,1,TRUE,The party for Southern folk,2010-03-29
Alliance - Alliance Party of Northern Ireland,PP103,NI,1999-02-25,None,228,TRUE,Alliance,2001-02-02
Alliance - Alliance Party of Northern Ireland,PP103,NI,1999-02-25,None,228,TRUE,Alliance Party,2001-02-02
Alliance - Alliance Party of Northern Ireland,PP103,NI,1999-02-25,None,228,TRUE,Alliance Party - Shared Future,2001-02-02
Alliance - Alliance Party of Northern Ireland,PP103,NI,1999-02-25,None,228,TRUE,Alliance Party First Candidate,2001-02-02
Alliance - Alliance Party of Northern Ireland,PP103,NI,1999-02-25,None,228,TRUE,Alliance Party of Northern Ireland,2001-02-02
Alliance - Alliance Party of Northern Ireland,PP103,NI,1999-02-25,None,228,TRUE,Alliance Party Second Candidate,2001-02-02
Alliance - Alliance Party of Northern Ireland,PP103,NI,1999-02-25,None,228,TRUE,Alliance Party Third Candidate,2001-02-02
Alliance - Alliance Party of Northern Ireland,PP103,NI,1999-02-25,None,228,TRUE,Alliance Works - Tribal Politics Doesn't,2001-02-02
Alliance - Alliance Party of Northern Ireland,PP103,NI,1999-02-25,None,228,TRUE,Cross-Community Alliance Party,2001-02-02
Alliance - Alliance Party of Northern Ireland,PP103,NI,1999-02-25,None,228,TRUE,Liberal Alliance Party,2001-02-02
