id,name,hasmember,ispromoted
6,Lords In Focus,"10035, 10036, 10037, 10095, 10096, 10097, 10105, 10106, 10107, 10121, 10122, 10135, 10136, 10156, 10157, 10182, 10183, 10184, 10194, 10204, 10206, 10221, 10229, 10232, 10233, 10280, 10281, 10282, 10371, 10389, 10390, 10391, 10393, 10394, 10409, 10426, 10427, 10428, 10456, 10457, 10461, 10468, 10479, 10480, 10499, 10500, 10501, 10513, 10517, 10527, 10528, 10553, 10561, 10587, 10594, 10617, 10629, 10630, 10631, 10633, 10689, 10695, 10697, 10698, 10699, 10733, 10734, 10735, 10738, 10739, 10762, 10763, 10789, 10812, 10813, 10818, 10819, 10853, 10857, 10858, 10864, 10905, 10907, 10917, 10956, 10966, 10986, 10996, 11039, 11067, 11069, 11070, 11078, 11121, 11145, 11146, 11147, 11183, 11219, 11224, 11225, 11246, 11247, 11248, 11249, 11250, 11254, 11260, 11287, 11329, 11331, 11349, 11352, 11353, 11386, 11396, 11426, 11431, 11460, 11501, 11533, 11538, 11554, 11646, 11669, 11683, 11698, 11699, 11720, 11725, 11727, 11730, 11731, 11734, 11749, 11763, 11775, 11783, 11785, 11820, 11823, 11835, 11836, 11875, 11887, 11898, 11910, 11927, 11928, 11930, 11931, 11935, 11940, 11942, 11961, 11967, 11968, 11969, 11981",false
