id,name,hasmember,ispromoted
6,Research on the House of Lords,"7803, 7809, 7856, 7857, 7860, 7862, 7880, 7881, 7888, 7889, 7890, 7891, 7892, 7900, 7902, 7904, 7907, 7908, 7911, 7912, 7930, 7941, 7944, 8420, 8586, 8607, 8668, 8685, 8692, 8694, 8722, 8768, 8866, 9490, 9506, 9602, 9843, 9877, 9891, 9947, 9948, 9954, 10033, 10122, 10121, 10148, 10276, 10333, 10713, 10904, 10911, 10966, 10996, 11023, 10748, 10013, 10986, 11287, 11417, 11857, 11858, 11859, 11887, 11937, 11961, 11967, 11971, 12006, 12042, 12044, 12050, 12051, 12096, 12184, 10259, 12202, 12211, 12227, 12512, 12522, 14249, 12775, 12823, 12824, 12825, 12822, 13343, 13453, 13534, 13612, 13646, 13670, 7873, 13576, 13991, 14178, 14058, 14211, 14244, 14423, 11754, 14558, 14357, 14080, 14850, 8647, 8392, 14972, 14935, 12619, 11871, 12836, 15461, 14212, 14195, 16057, 12774, 10648, 10409, 14179, 14214, 11183, 18016, 18049, 9512, 14197, 11038, 13334",false
