id,label,workpackagedaycount,areclocksinworkpackagefrozen,triplestoreid,subjectto,proceduralworkpackagehascalculationstyle,proceduralworkpackagefocus
490,Work package for INSPIRE (Amendment) (EU Exit) Regulations 2018,,false,XqRWFNbB,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:490
491,Work package for Control of Mercury (Amendment) (EU Exit) Regulations 2018,,false,9mCw4uqi,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:491
492,Work package for Local Government (Miscellaneous Amendments) (EU Exit) Regulations 2018,,false,TZA9CMFz,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:492
494,"Work package for European Enforcement Order, European Order for Payment and European Small Claims Procedure (Amendment etc.) (EU Exit) Regulations 2018",,false,t4hodgpS,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:494
498,Work package for Provision of Services (Amendment etc.) (EU Exit) Regulations 2018,,false,ofCHls43,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:498
501,Work package for Aquatic Animal Health and Alien Species in Aquaculture (Amendment) (England and Wales) (EU Exit) Regulations 2018,,false,7VpUrU5U,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:501
502,Work package for Aquatic Animal Health and Alien Species in Aquaculture (Amendment etc.) (EU Exit) Regulations 2018,,false,cL3L7YUn,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:502
503,Work package for Animal Welfare (Amendment) (EU Exit) Regulations 2018,,false,ef9ccTcV,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:503
509,"Work package for Environment, Food and Rural Affairs (Environmental Impact Assessment) (Amendment) (EU Exit) Regulations 2018",,false,yp8uKmM5,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:509
510,"Work package for Livestock (Records, Identification and Movement) (Amendment) (EU Exit) Regulations 2018",,false,szTEekz4,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:510
511,Work package for Trade in Endangered Species of Wild Fauna and Flora (Amendment) (EU Exit) Regulations 2018,,false,Zw7kWdY0,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:511
516,Work package for Drainage (Environmental Impact Assessment) (Amendment) (Northern Ireland) (EU Exit) Regulations 2018,,false,Vq8Bdtf7,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:516
517,Work package for Genetically Modified Organisms (Amendment) (England) (EU Exit) Regulations 2018,,false,VevSqhrc,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:517
518,Work package for Genetically Modified Organisms (Amendment) (EU Exit) Regulations 2018,,false,QEM68Xa6,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:518
519,Work package for Nagoya Protocol (Compliance) (Amendment) (EU Exit) Regulations 2018,,false,oXipu0Ip,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:519
520,"Work package for Pipe-lines, Petroleum, Electricity Works and Oil Stocking (Miscellaneous Amendments) (EU Exit) Regulations 2018",,false,mnlnx0P7,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:520
521,Work package for Water and Floods (Amendment) (Northern Ireland) (EU Exit) Regulations 2018,,false,zNaJLz2Z,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:521
522,Work package for Cross-Border Mediation (EU Directive) (EU Exit) Regulations 2018,,false,q9DNV0Nr,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:522
523,Work package for Trade in Endangered Species of Wild Fauna and Flora (Amendment) (EU Exit) Regulations 2018,,false,zeY5rhJh,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:523
532,Work package for Health and Safety (Amendment) (Northern Ireland) (EU Exit) Regulations 2018,,false,q2Hz516F,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:532
533,Work package for Rights of Passengers in Bus and Coach Transport (Amendment etc.) (EU Exit) Regulations 2018,,false,mvX6ekag,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:533
536,Work package for Organic Products (Amendment) (EU Exit) Regulations 2018,,false,iKoJhang,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:536
537,Work package for Equine Identification (England) (Amendment) (EU Exit) Regulations 2018,,false,N7vSejLb,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:537
538,"Work package for Equine (Records, Identification and Movement) (Amendment) (EU Exit) Regulations 2018",,false,vfX5CRPR,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:538
539,Work package for Zoonotic Disease Eradication and Control (Amendment) (EU Exit) Regulations 2018,,false,Y9VL4EX5,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:539
540,Work package for Marine Environment (Amendment) (EU Exit) Regulations 2018,,false,QW5iykZE,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:540
541,Work package for Environmental Impact Assessment (Amendment) (Northern Ireland) (EU Exit) Regulations 2018,,false,QPYpnDv7,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:541
542,Work package for Zoonotic Disease Eradication and Control (Amendment) (Northern Ireland) (EU Exit) Regulations 2018,,false,RB2kCuUF,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:542
547,Work package for Common Agricultural Policy and Agriculture and Horticulture Development Board (Amendment etc.) (EU Exit) Regulations 2018,,false,NcORAlmi,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:547
548,Work package for European Structural and Investment Funds Common Provisions Rules etc. (Amendment etc.) (EU Exit) Regulations 2018,,false,gbjBWyQq,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:548
549,Work package for Water and Floods (Amendment) (Northern Ireland) (EU Exit) Regulations 2018,,false,4eOG9woT,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:549
550,Work package for Leghold Trap and Pelt Imports (Amendment etc.) (EU Exit) Regulations 2018,,false,yCU3zznP,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:550
556,Work package for Fertilisers (Amendment) (Northern Ireland) (EU Exit) Regulations 2018,,false,m5DdfOTE,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:556
557,"Work package for Official Controls (Animals, Feed and Food) (Amendment) (Northern Ireland) (EU Exit) Regulations 2018",,false,iOLnNWGV,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:557
558,Work package for Transmissible Spongiform Encephalopathies and Animal By-Products (Amendment etc.) (EU Exit) Regulations 2018,,false,LmFdkfo2,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:558
559,Work package for Aquatic Animal Health and Alien Species in Aquaculture (Amendment) (Northern Ireland) (EU Exit) Regulations 2018,,false,6apeR0IE,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:559
560,Work package for Criminal Justice (Amendment etc.) (EU Exit) Regulations 2018,,false,YspodTOJ,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:560
561,Work package for CRC Energy Efficiency Scheme (Amendment) (EU Exit) Regulations 2018,,false,JTQkTPOx,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:561
562,Work package for International Waste Shipments (Amendment) (EU Exit) Regulations 2018,,false,bXb8bEOK,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:562
563,Work package for Energy Savings Opportunity Scheme (Amendment) (EU Exit) Regulations 2018,,false,mti3abSr,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:563
564,Work package for Air Quality (Amendment of Domestic Regulations) (EU Exit) Regulations 2018,,false,JDUfxIyI,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:564
565,Work package for Air Quality (Miscellaneous Amendment and Revocation of Retained Direct EU Legislation) (EU Exit) Regulations 2018,,false,saE8MLnd,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:565
575,Work package for Radio Spectrum (EU Exit) Regulations 2018,,false,AHHqWYlk,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:575
576,Work package for European Institutions and Consular Protection (Amendment etc.) (EU Exit) Regulations 2018,,false,xCuUTlCw,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:576
577,Work package for Veterinary Medicines and Animals and Animal Products (Examination of Residues and Maximum Residue Limits) (Amendments etc.) (EU Exit) Regulations 2018,,false,6NZji9hb,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:577
578,Work package for Horizon 2020 Framework Programme for Research and Innovation (EU Exit) Regulations 2018,,false,UsM0BXgi,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:578
588,Work package for Trade in Animals and Related Products (Amendment) (EU Exit) Regulations 2018,,false,Ftq2zV5V,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:588
589,Work package for Renewables Obligation (Amendment) (EU Exit) Regulations 2018,,false,HalJyJif,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:589
590,Work package for Merchant Shipping (Marine Equipment) (Amendment etc.) (EU Exit) Regulations 2018,,false,hdU70Pab,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:590
591,Work package for Common Fisheries Policy (Amendment etc.) (EU Exit) Regulations 2018,,false,SWJnGUR8,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:591
599,Work package for Equine Identification (England) (Amendment) (EU Exit) Regulations 2018,,false,u1p4rrCG,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:599
600,Work package for Zoonotic Disease Eradication and Control (Amendment) (Northern Ireland) (EU Exit) Regulations 2018,,false,VsIOlMEb,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:600
601,Work package for Environmental Permitting (England and Wales) (Amendment) (EU Exit) Regulations 2018,,false,CYC9IjLv,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:601
602,Work package for Health and Safety (Amendment) (Northern Ireland) (EU Exit) Regulations 2018,,false,XUBhcD9r,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:602
608,Work package for Shipments of Radioactive Substances (EU Exit) Regulations 2018,,false,IkIbnbm9,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:608
609,Work package for European Union (Withdrawal) Act 2018 (Consequential Modifications and Repeals and Revocations) (EU Exit) Regulations 2018,,false,t5myOVJG,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:609
610,Work package for Protocol 1 to the EEA Agreement (Amendment) (EU Exit) Regulations 2018,,false,TpPh8Di1,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:610
611,Work package for Animal Breeding (Amendment) (EU Exit) Regulations 2018,,false,MI6QYMnE,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:611
612,Work package for Rural Development (Amendment) (EU Exit) Regulations 2018,,false,W7IzV8V9,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:612
613,Work package for European Structural and Investment Funds Common Provisions (Amendment) (EU Exit) Regulations 2018,,false,MJ4K6iFX,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:613
615,Work package for Rural Development (Rules and Decisions) (Amendment) (EU Exit) Regulations 2018,,false,cDlUOmOx,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:615
618,Work package for Intelligent Transport Systems (EU Exit) Regulations 2018,,false,zfG3RHue,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:618
621,Work package for Common Agricultural Policy (Direct Payments to Farmers) (Amendment) (EU Exit) Regulations 2018,,false,785lSzG4,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:621
623,Work package for Exotic Disease (Amendment) (Northern Ireland) (EU Exit) Regulations 2018,,false,Ir53ezXw,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:623
639,Work package for Sanctions (Amendment) (EU Exit) Regulations 2018,,false,XYXvmhIl,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:639
645,Work package for Statistics of Trade (Amendment etc.) (EU Exit) (Regulations) 2018,,false,bLE7XqX7,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:645
651,"Work package for Livestock (Records, Identification and Movement) (Amendment) (Northern Ireland) (EU Exit) Regulations 2018",,false,zrid6Rnd,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:651
652,"Work package for Investment Exchanges, Clearing Houses and Central Securities Depositories (Amendment) (EU Exit) Regulations 2018",,false,KIyjayHM,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:652
653,Work package for Electronic Identification and Trust Services for Electronic Transactions (Amendment etc.) (EU Exit) Regulations 2018,,false,kJG9FKmP,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:653
655,Work package for Credit Institutions and Insurance Undertakings Reorganisation and Winding Up (Amendment) (EU Exit) Regulations 2018,,false,v3pfECyB,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:655
656,Work package for Animal Health and Welfare (Amendment) (Northern Ireland) (EU Exit) Regulations 2018,,false,G8KvM6Rr,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:656
665,Work package for Trade in Animals and Related Products (Amendment) (EU Exit) Regulations 2018,,false,sWPjA6H9,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:665
666,Work package for Ionising Radiation (Environmental and Public Protection) (Miscellaneous Amendments) (EU Exit) Regulations 2018,,false,RH3UXMuE,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:666
667,Work package for Water (Amendment) (Northern Ireland) (EU Exit) Regulations 2018,,false,xde4BSm0,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:667
669,Work package for Statistics of Trade (Amendment etc.) (EU Exit) Regulations 2018,,false,cMmGNWhh,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:669
670,Work package for Electronic Identification and Trust Services for Electronic Transactions (Amendment etc.) (EU Exit) Regulations 2018,,false,uY2kZfqW,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:670
673,Work package for Marketing of Seeds and Plant Propagating Material (Amendment) (England and Wales) (EU Exit) Regulations 2018,,false,x2wTlpDQ,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:673
680,Work package for Plant Breeders' Rights (Amendment etc.) (EU Exit) Regulations 2018,,false,V5iuO9gU,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:680
691,Work package for Fisheries (Amendment) (Northern Ireland) (EU Exit) Regulations 2018,,false,SvUcEfoW,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:691
692,Work package for Marketing of Seeds and Plant Propagating Material (Amendment etc.) (EU Exit) Regulations 2018,,false,CxGCOZgw,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:692
693,Work package for Marketing of Seeds and Plant Propagating Material (Amendment) (Northern Ireland) (EU Exit) Regulations 2018,,false,zI9wHZqq,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:693
694,Work package for Fisheries (Amendment) (Northern Ireland) (EU Exit) Regulations 2018,,false,1OgvFwgN,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:694
703,Work package for Merchant Shipping (Marine Equipment) (Amendment etc.) (EU Exit) Regulations 2018,,false,mdUSzin1,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:703
704,Work package for Law Applicable to Contractual Obligations and Non-Contractual Obligations (Amendment etc.) (EU Exit) Regulations 2018,,false,RdiOv3CV,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:704
708,Work package for Greenhouse Gas Emissions Trading Scheme (Amendment) (EU Exit) Regulations 2018,,false,AAJW5WtB,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:708
709,Work package for Protocol 1 to the EEA Agreement (Amendment) (EU Exit) Regulations 2018,,false,3EX66Ow1,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:709
710,Work package for Road Vehicles and Non-Road Mobile Machinery (Type-Approval) (Amendment) (EU Exit) Regulations 2018,,false,sbJZuSUH,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:710
726,Work package for Pesticides and Fertilisers (Miscellaneous Amendments) (EU Exit) Regulations 2019,,false,jl5Vo2P9,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:726
727,Work package for Electronic Identification and Trust Services for Electronic Transactions (Amendment etc.) (EU Exit) Regulations 2018,,false,xhWkNYV5,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:727
744,Work package for Pesticides (Amendment) (Northern Ireland) (EU Exit) Regulations 2019,,false,Hp42c5Z0,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:744
745,Work package for Pesticides and Fertilisers (Miscellaneous Amendments) (EU Exit) Regulations 2019,,false,yURSiWsd,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:745
746,Work package for Social Security Coordination (Council Regulation (EEC) No 1408/71 and Council Regulation (EC) No 859/2003) (Amendment) (EU Exit) Regulations 2018,,false,f663NJSS,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:746
747,Work package for Social Security Coordination (Council Regulation (EEC) No 574/72) (Amendment) (EU Exit) Regulations 2018,,false,atM1pJjy,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:747
748,"Work package for Social Security Coordination (Regulation (EC) No 883/2004, EEA Agreement and Swiss Agreement) (Amendment) (EU Exit) Regulations 2018",,false,yBzdEHZS,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:748
749,Work package for Social Security Coordination (Regulation (EC) No 987/2009) (Amendment) (EU Exit) Regulations 2018,,false,jmf36RLC,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:749
759,Work package for Motor Vehicles (Compulsory Insurance) (Amendment etc.) (EU Exit) Regulations 2019,,false,btb7Y1G0,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:759
760,Work package for EU Export Credits Legislation (Revocation) (EU Exit) Regulations 2018,,false,Bf9L6mN2,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:760
770,Work package for Common Agricultural Policy (Rules for Direct Payments) (Amendment) (EU Exit) Regulations 2018,,false,HPUaZ4S5,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:770
771,Work package for Electricity and Gas (Market Integrity and Transparency) (Amendment) (EU Exit) Regulations 2019,,false,vl9WagKO,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:771
772,Work package for Common Agricultural Policy (Direct Payments to Farmers) (Amendment) (EU Exit) Regulations 2019,,false,vR0VCrAA,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:772
773,Work package for Electricity Network Codes and Guidelines (Markets and Trading) (Amendment) (EU Exit) Regulations 2019,,false,oGii3fdG,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:773
774,Work package for Electricity Network Codes and Guidelines (System Operation and Connection) (Amendment etc.) (EU Exit) Regulations 2019,,false,0PQFM9Zv,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:774
775,Work package for Electricity and Gas etc. (Amendment etc.) (EU Exit) Regulations 2019,,false,sIXdSLZz,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:775
778,Work package for Gas (Security of Supply and Network Codes) (Amendment) (EU Exit) Regulations 2019,,false,3H3TZRAK,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:778
784,Work package for Trade in Animals and Related Products (Amendment) (Northern Ireland) (EU Exit) Regulations 2019,,false,ixA6X3I0,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:784
785,Work package for Electronic Commerce (Amendment etc.) (EU Exit) Regulations 2019,,false,Va4qMWoj,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:785
786,Work package for Genetically Modified Organisms (Amendment) (Northern Ireland) (EU Exit) Regulations 2019,,false,dlPPnPDR,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:786
787,Work package for Waste (Miscellaneous Amendments) (EU Exit) (No. 2) Regulations 2019,,false,YOT2tF39,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:787
788,"Work package for Merchant Shipping (Standards of Training, Certification and Watchkeeping) (Amendment) (EU Exit) Regulations 2019",,false,gJnHZqAH,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:788
799,Work package for Driving Licences (Amendment) (Northern Ireland) (EU Exit) Regulations 2018,,false,H4Azb6Ol,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:799
817,Work package for Social Security Coordination (Council Regulation (EEC) No 1408/71 and Council Regulation (EC) No 859/2003) (Amendment) (EU Exit) Regulations 2018,,false,jJHAcUYx,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:817
818,Work package for Social Security Coordination (Council Regulation (EEC) No 574/72) (Amendment) (EU Exit) Regulations 2018,,false,DUSXxWtk,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:818
819,"Work package for Social Security Coordination (Regulation (EC) No 883/2004, EEA Agreement and Swiss Agreement) (Amendment) (EU Exit) Regulations 2018",,false,XjsDCRkB,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:819
820,Work package for Social Security Coordination (Regulation (EC) No 987/2009) (Amendment) (EU Exit) Regulations 2018,,false,nihI0b0c,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:820
827,Work package for Connecting Europe Facility (Revocation) (EU Exit) Regulations 2019,,false,AosnHhIw,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:827
830,Work package for Export Control (Amendment) (EU Exit) Regulations 2019,,false,2lmpFeea,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:830
831,Work package for Transmissible Spongiform Encephalopathies and Animal By-Products (Amendment etc.) (EU Exit) Regulations 2018,,false,yY24LVkC,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:831
846,Work package for Environmental Protection (Amendment) (Northern Ireland) (EU Exit) Regulations 2019,,false,judMuOsQ,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:846
864,"Work package for Metrology, Health and Safety and Product Safety (Amendment) (Northern Ireland) (EU Exit) Regulations 2019",,false,DqfQMP3M,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:864
865,Work package for Overseas Association Decision (Revocation) (EU Exit) Regulations 2019,,false,4y7NrH7m,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:865
876,Work package for Animal By-Products and Transmissible Spongiform Encephalopathies (Amendment) (Northern Ireland) (EU Exit) Regulations 2019,,false,wEilCBtn,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:876
888,Work package for Waste (Miscellaneous Amendments) (Northern Ireland) (EU Exit) Regulations 2019,,false,VeXuaD7j,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:888
889,Work package for Nutrition (Amendment) (Northern Ireland) (EU Exit) Regulations 2019,,false,LI9NPYVI,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:889
905,Work package for Aquatic Animal Health and Alien Species in Aquaculture (Amendment etc.) (EU Exit) Regulations 2019,,false,hW9MAzW1,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:905
921,"Work package for Agriculture, Food and Horse (Miscellaneous Amendments) (Northern Ireland) (EU Exit) Regulations 2019",,false,7owKcyXH,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:921
933,Work package for Environmental Impact Assessment (Amendment) (Northern Ireland) (EU Exit) (No. 2) Regulations 2019,,false,IoYpUn0T,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:933
940,Work package for UK Statistics (Amendment etc.) (EU Exit) Regulations 2019,,false,6pByzCwD,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:940
949,Work package for Aviation Statistics (Amendment etc.) (EU Exit) Regulations 2019,,false,DmAD1g3M,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:949
966,Work package for Fluorinated Greenhouse Gases and Ozone-Depleting Substances (Amendment) (Northern Ireland) (EU Exit) Regulations 2019,,false,LJ1RSdNs,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:966
967,Work package for Regulation (EC) No 1370/2007 (Public Service Obligations in Transport) (Amendment) (EU Exit) Regulations 2019,,false,UUvDmmnG,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:967
986,Work package for Food (Amendment) (Northern Ireland) (EU Exit) Regulations 2019,,false,eS5ebvRA,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:986
992,Work package for Cash Controls (Amendment) (EU Exit) Regulations 2019,,false,vufRA42m,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:992
993,Work package for Customs (Economic Operators Registration and Identification) (Amendment) (EU Exit) Regulations 2019,,false,hXcV7RHi,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:993
994,Work package for Customs (Enforcement of Intellectual Property Rights) (Amendment) (EU Exit) Regulations 2019,,false,nqzY6AMu,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:994
995,Work package for Customs Safety and Security Procedures (EU Exit) Regulations 2019,,false,TDqReU7B,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:995
996,Work package for Mutual Assistance on Customs and Agricultural Matters (Revocation) (EU Exit) Regulations 2019,,false,zbjRsqbf,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:996
997,Work package for Education (Student Fees and Support) (Amendment) (Northern Ireland) (EU Exit) Regulations 2019,,false,galoNfd8,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:997
998,Work package for Quick-frozen Foodstuffs (Amendment) (EU Exit) Regulations 2019,,false,L5xsEZS7,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:998
1037,Work package for Financial Services (Miscellaneous) (Amendment) (EU Exit) Regulations 2019,,false,DOjonwq8,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1037
1038,Work package for Common Rules for Access to the International Market for Coach and Bus Services (Amendment etc.) Regulations 2019,,false,SEhmstOm,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1038
1039,Work package for Sanctions (Amendment) (EU Exit) (No. 2) Regulations 2019,,false,jlK77MqJ,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1039
1047,Work package for Sprouts and Seeds (Amendment) (EU Exit) Regulations 2019,,false,TFpxhkYf,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1047
1048,Work package for Roads (Environmental Impact Assessment) (Amendment) (Northern Ireland) (EU Exit) Regulations 2019,,false,CHC0xOmZ,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1048
1049,"Work package for European Union Budget, and Economic and Monetary Policy (EU Exit) Regulations 2019",,false,L0Qmc8Np,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1049
1059,Work package for European University Institute (EU Exit) Regulations 2019,,false,w37HK63N,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1059
1062,Work package for Creative Europe Programme and Europe for Citizens Programme (Revocation) (EU Exit) Regulations 2019,,false,KkLA5Uvj,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1062
1082,Work package for Bilateral Investment Agreements (Transitional Arrangements and Framework for Managing Financial Responsibility) (Revocation) (EU Exit) Regulations 2019,,false,fFQdviHV,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1082
1083,Work package for Financial Services (Miscellaneous) (Amendment) (EU Exit) Regulations 2019,,false,sga5QVyu,2,,urn:procedure-editor:ProposedNegativeStatutoryInstrumentWork:1083
