id,label,workpackagedaycount,areclocksinworkpackagefrozen,triplestoreid,subjectto,proceduralworkpackagehascalculationstyle,proceduralworkpackagefocus
4,Work package for Restriction on the Preparation of Adoption Reports (Amendment) Regulations 2018,,false,zlDxL3xS,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:4
5,Work package for Package Travel and Linked Travel Arrangements Regulations 2018,,false,QXHttLOh,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:5
6,Work package for Cash Ratio Deposits (Value Bands and Ratios) Order 2018,,false,ku4HUUqp,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:6
8,Work package for Electronic Presentment of Instruments (Evidence of Payment and Compensation for Loss) Regulations 2018,,false,bONPJ56c,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:8
9,Work package for Cheshire West and Chester (Electoral Changes) Order 2018,,false,0zyGzme2,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:9
15,Work package for Breaching of Limits on Ticket Sales Regulations 2018,,false,W7YZ1i4T,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:15
23,Work package for Financial Services and Markets Act 2000 (Regulated Activities) (Amendment) Order 2018,,false,zJLB2rbN,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:23
31,Work package for Client Money Protection Schemes for Property Agents (Approval and Designation of Schemes) Regulations 2018,,false,tVWVmTCL,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:31
32,Work package for Client Money Protection Schemes for Property Agents (Requirement to Belong to a Scheme etc.) Regulations 2018,,false,eCsYdAM3,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:32
35,Work package for Occupational Pension Schemes (Master Trusts) Regulations 2018,,false,Gcba35Qd,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:35
40,Work package for Official Statistics Order 2018,,false,2hbUBGLm,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:40
45,Work package for Offshore Environmental Civil Sanctions Regulations 2018,,false,c8P8nJgq,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:45
52,Work package for Single Source Contract (Amendment) Regulations 2018,,false,sCsUv9LP,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:52
53,Work package for New Towns Act 1981 (Local Authority Oversight) Regulations 2018,,false,LtEJxMbn,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:53
54,Work package for Liverpool City Region Combined Authority (Business Rate Supplements Functions) Order 2018,,false,EMd5zhNn,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:54
55,"Work package for Police and Criminal Evidence Act 1984 (Codes of Practice) (Revision of Codes C, E, F, and H) Order 2018",,false,wMkdwlCh,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:55
56,Work package for West of England Combined Authority (Business Rate Supplements Functions) Order 2018,,false,F1z92xaj,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:56
58,Work package for Contracts for Difference (Miscellaneous Amendments) Regulations 2018,,false,VKMmNyZw,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:58
63,Work package for West Midlands Combined Authority (Business Rate Supplements Functions and Amendment) Order 2018,,false,NPsTtMcv,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:63
65,Work package for Renewables Obligation (Amendment) Order 2018,,false,LZZDP3oe,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:65
66,Work package for East Hampshire (Electoral Changes) Order 2018,,false,V8H9QZ1p,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:66
68,Work package for King's Lynn and West Norfolk (Electoral Changes) Order 2018,,false,qOj7JAd8,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:68
69,Work package for Richmondshire (Electoral Changes) Order 2018,,false,lV20Bjux,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:69
71,Work package for Oil and Gas Authority (Offshore Petroleum) (Disclosure of Protected Material after Specified Period) Regulations 2018,,false,okoEwpBW,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:71
74,Work package for European Union (Definition of Treaties) (Political Dialogue and Cooperation Agreement) (Cuba) Order 2018,,false,eCC4xqSd,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:74
79,Work package for Social Workers Regulations 2018,,false,zTTK3xwl,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:79
80,Work package for Double Taxation Relief and International Tax Enforcement (Uzbekistan) Order 2018,,false,BYngh8z1,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:80
82,Work package for European Union (Definition of Treaties) (Association Agreement) (Central America) Order 2018,,false,GjPYe6E4,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:82
85,Work package for Double Taxation Relief and International Tax Enforcement (Ukraine) Order 2018,,false,QVLaGR9L,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:85
86,Work package for European Union (Definition of Treaties) (Partnership Agreement on Relations and Cooperation) (New Zealand) Order 2018,,false,8MyEStfv,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:86
88,Work package for Double Taxation Relief and International Tax Enforcement (Belarus) Order 2018,,false,KWpudKrZ,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:88
89,Work package for Higher Education (Transparency Condition and Financial Support) (England) Regulations 2018,,false,jTuty5ho,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:89
92,Work package for European Union (Definition of Treaties) (Comprehensive and Enhanced Partnership Agreement) (Armenia) Order 2018,,false,CNezzmKU,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:92
94,Work package for Nottingham (Electoral Changes) Order 2018,,false,WdlP3RL1,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:94
95,Work package for Companies (Miscellaneous Reporting) Regulations 2018,,false,mEw7S9ov,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:95
96,Work package for International Fund for Agricultural Development (Eleventh Replenishment) Order 2018,,false,QbzwUe17,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:96
100,Work package for Scotland Act 2016 and Wales Act 2017 (Onshore Petroleum) (Consequential Amendments) Regulations 2018,,false,PsB0pq0l,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:100
101,Work package for Torbay (Electoral Changes) Order 2018,,false,7qN3AkCI,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:101
110,Work package for Higher Education (Fee Limits and Fee Limit Condition) (England) Regulations 2018,,false,G9ni0BQM,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:110
113,Work package for Nursing and Midwifery (Amendment) Order 2018,,false,7ayWbhIK,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:113
118,Work package for Third Parties (Rights Against Insurers) Act 2010 (Consequential Amendment of Companies Act 2006) Regulations 2018,,false,3bZHylgr,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:118
119,Work package for Offshore Combustion Installations (Pollution Prevention and Control) (Amendment) Regulations 2018,,false,k5jw9Nhv,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:119
120,Work package for Warm Home Discount (Miscellaneous Amendments) Regulations 2018,,false,PuKCWhOF,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:120
121,Work package for Data Retention and Acquisition Regulations 2018,,false,fa5HaWHq,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:121
125,Work package for Immigration (Provision of Physical Data) (Amendment) (EU Exit) Regulations 2018,,false,Y6qiLSBv,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:125
127,Work package for Digital Government (Disclosure of Information) Regulations 2018,,false,imgmtCq9,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:127
128,Work package for European Union (Definition of Treaties) (Strategic Partnership Agreement) (Canada) Order 2018,,false,KRoYyf39,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:128
136,Work package for Offshore Environmental Civil Sanctions Regulations 2018,,false,Zo9nO92C,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:136
145,Work package for Cambridgeshire and Peterborough Combined Authority (Business Rate Supplements Functions) Order 2018,,false,bAycZdhj,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:145
147,Work package for Scarborough (Electoral Changes) Order 2018,,false,1UXwbopq,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:147
157,Work package for Investigatory Powers (Codes of Practice and Miscellaneous Amendments) Order 2018,,false,d3zxRvk4,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:157
158,Work package for European Union (Definition of Treaties) (Framework Agreement) (Australia) Order 2018,,false,rSOd6At4,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:158
160,Work package for Double Taxation Relief (Mauritius) Order 2018,,false,3HrW7G3b,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:160
162,Work package for European Union (Definition of Treaties) (Canada Trade Agreement) Order 2018,,false,hTZ6jXdk,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:162
163,Work package for Double Taxation Relief and International Tax Enforcement (Cyprus) Order 2018,,false,WmTUL82V,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:163
164,Work package for Financial Services and Markets Act 2000 (Ring-fenced Bodies and Core Activities) (Amendment) Order 2018,,false,NNZyLkm8,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:164
165,Work package for Occupational Pension Schemes (Master Trusts) Regulations 2018,,false,k6e1O3T7,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:165
173,Work package for Business Contract Terms (Assignment of Receivables) Regulations 2018,,false,PnLLjtW0,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:173
179,Work package for Medicines and Healthcare Products Regulatory Agency Trading Fund (Amendment) (EU Exit) Order 2018,,false,PIfP18CQ,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:179
181,Work package for Freedom of Information (Designation as Public Authority and Amendment) Order 2018,,false,FKyIv1xY,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:181
185,Work package for Child Support (Miscellaneous Amendments) Regulations 2018,,false,38oel2on,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:185
187,Work package for Financial Regulators' Powers (Technical Standards etc.) (Amendment etc.) (EU Exit) Regulations 2018,,false,RvO51D8Y,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:187
194,Work package for Armed Forces (Terms of Service) (Amendments Relating to Flexible Working) Regulations 2018,,false,k2fiopk4,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:194
195,Work package for Companies (Directors' Report) and Limited Liability Partnerships (Energy and Carbon Report) Regulations 2018,,false,xVDuhFhy,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:195
200,"Work package for European Union (Definition of Treaties) (Economic Partnership Agreements and Trade Agreement) (Eastern and Southern Africa States, Southern African Development Community States, Ghana and Ecuador) Order 2018",,false,skuLtkzM,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:200
201,Work package for Department for Transport (Fees) (Amendment) (EU Exit) Regulations 2018,,false,bm6TrRXM,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:201
209,Work package for Electricity and Gas (Energy Company Obligation) Order 2018,,false,fYStL7le,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:209
210,Work package for European Union (Withdrawal) Act 2018 (Consequential Amendments) Regulations 2018,,false,nUXQzBUI,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:210
211,Work package for Building Societies Legislation (Amendment) (EU Exit) Regulations 2018,,false,eWrOts77,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:211
218,Work package for European Union (Withdrawal) Act 2018 (Consequential Amendments) Regulations 2018,,false,P3nQG8UQ,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:218
219,Work package for Civil Aviation (Insurance) (Amendment) (EU Exit) Regulations 2018,,false,DdWTiUjw,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:219
220,"Work package for Merchant Shipping (Monitoring, Reporting and Verification of Carbon Dioxide Emissions) (Amendment) (EU Exit) Regulations 2018",,false,RTAa8Xxs,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:220
221,Work package for Cambridgeshire and Peterborough Combined Authority (Adult Education Functions) Order 2018,,false,FJdkYpZ5,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:221
222,Work package for Greater Manchester Combined Authority (Adult Education Functions) Order 2018,,false,AFYBjHvC,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:222
223,Work package for Liverpool City Region Combined Authority (Adult Education Functions) Order 2018,,false,rDRNBssE,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:223
224,Work package for Tees Valley Combined Authority (Adult Education Functions) Order 2018,,false,h5Fp2H9d,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:224
225,Work package for West Midlands Combined Authority (Adult Education Functions) Order 2018,,false,83lMBlLs,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:225
226,Work package for West of England Combined Authority (Adult Education Functions) Order 2018,,false,Elsc9n58,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:226
237,Work package for Armed Forces (Specified Aviation and Marine Functions) Regulations 2018,,false,a5kzSCS7,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:237
238,"Work package for Central Counterparties (Amendment, etc., and Transitional Provision) (EU Exit) Regulations 2018",,false,cDVt360N,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:238
239,"Work package for Newcastle Upon Tyne, North Tyneside and Northumberland Combined Authority (Establishment and Functions) Order 2018",,false,BOeaxUck,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:239
241,Work package for Dartford (Electoral Changes) Order 2018,,false,msKM10hC,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:241
242,Work package for North Devon (Electoral Changes) Order 2018,,false,YffANOfi,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:242
243,Work package for Redcar and Cleveland (Electoral Changes) Order 2018,,false,YZVMPIjK,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:243
274,Work package for Double Taxation Relief and International Tax Enforcement (Jersey) Order 2018,,false,E9yCU1c9,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:274
275,Work package for Double Taxation Relief and International Tax Enforcement (Guernsey) Order 2018,,false,DL1I4kiC,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:275
276,Work package for Double Taxation Relief and International Tax Enforcement (Isle of Man) Order 2018,,false,mFpCbqOz,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:276
277,"Work package for Newcastle Upon Tyne, North Tyneside and Northumberland Combined Authority (Establishment and Functions) Order 2018",,false,MyVni6Ej,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:277
280,Work package for Further Education Bodies (Insolvency) Regulations 2018,,false,IU7gREgJ,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:280
281,Work package for Electricity and Gas (Powers to Make Subordinate Legislation) (Amendment) (EU Exit) Regulations 2018,,false,ZanXOGcI,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:281
282,"Work package for EEA Passport Rights (Amendment, etc., and Transitional Provisions) (EU Exit) Regulations 2018",,false,hpbakMhj,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:282
295,Work package for Child Support (Miscellaneous Amendments) Regulations 2018,,false,cRe5nDqS,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:295
303,Work package for International Road Transport Permits (EU Exit) Regulations 2018,,false,zefBXzh8,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:303
324,Work package for Trailer Registration Regulations 2018,,false,fvbuf8S8,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:324
326,Work package for Road Safety (Financial Penalty Deposit) (Appropriate Amount) (Amendment) Order 2018,,false,Tdu2Oxdn,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:326
327,Work package for Credit Transfers and Direct Debits in Euro (Amendment) (EU Exit) Regulations 2018,,false,JthygHIN,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:327
328,Work package for Deposit Guarantee Scheme and Miscellaneous Provisions (Amendment) (EU Exit) Regulations 2018,,false,1Tn8ZUle,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:328
329,Work package for Short Selling (Amendment) (EU Exit) Regulations 2018,,false,khiR4R9R,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:329
330,"Work package for Electronic Money, Payment Services and Payment Systems (Amendment and Transitional Provisions) (EU Exit) Regulations 2018",,false,lZAXVvXl,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:330
331,Work package for Financial Services and Markets Act 2000 (Claims Management Activity) Order 2018,,false,A35mNYan,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:331
342,Work package for Tax Collection and Management (Wales) Act 2016 and the Land Transaction Tax and Anti-avoidance of Devolved Taxes (Wales) Act 2017 (Consequential Amendments) Order 2018,,false,Goj1Zra6,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:342
345,Work package for Textile Products (Amendment) (EU Exit) Regulations 2018,,false,VAKIqdsw,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:345
347,Work package for Online Pornography (Commercial Basis) Regulations 2018,,false,OI2sXT42,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:347
348,Work package for Immigration (Health Charge) (Amendment) Order 2018,,false,YH5Tygda,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:348
349,Work package for Investigatory Powers Tribunal Rules 2018,,false,Fg6Xjml5,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:349
366,Work package for Bath and North East Somerset (Electoral Changes) Order 2018,,false,jeyEtajA,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:366
367,Work package for Hertfordshire (Electoral Changes) (Amendment) Order 2018,,false,p4h9qzxn,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:367
368,Work package for Leeds (Electoral Changes) (Amendment) Order 2018,,false,YTS410BP,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:368
369,Work package for South Somerset (Electoral Changes) Order 2018,,false,kcEjmWpr,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:369
370,Work package for Windsor and Maidenhead (Electoral Changes) Order 2018,,false,y8mNGRax,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:370
371,Work package for Misuse of Drugs Act 1971 (Amendment) Order 2018,,false,RA0fNEEi,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:371
372,Work package for Operation of Air Services (Amendment etc.) (EU Exit) Regulations 2018,,false,gDtgUod4,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:372
373,Work package for Markets in Financial Instruments (Amendment) (EU Exit) Regulations 2018,,false,09XLar9L,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:373
383,Work package for Government of Wales Act 2006 (Variation of Borrowing Power) Order 2018,,false,N4B4sRkU,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:383
384,Work package for Infrastructure Planning (Water Resources) (England) Order 2018,,false,YYchYe6Y,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:384
391,"Work package for Timeshare, Holiday Products, Resale and Exchange Contracts (Amendment etc.) (EU Exit) Regulations 2018",,false,87fEQ6RO,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:391
392,Work package for Trade Barriers (Revocation) (EU Exit) Regulations 2018,,false,fMs2M38s,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:392
394,Work package for Babergh (Electoral Changes) Order 2018,,false,3CJXxZuB,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:394
395,Work package for Copeland (Electoral Changes) Order 2018,,false,pDjQ6ze7,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:395
396,Work package for Mid Suffolk (Electoral Changes) Order 2018,,false,3gNGVsFG,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:396
397,Work package for Rutland (Electoral Changes) Order 2018,,false,lrJwGiDf,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:397
398,Work package for Warwick (Electoral Changes) Order 2018,,false,t0L7w8Zk,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:398
401,Work package for Bank Recovery and Resolution and Miscellaneous Provisions (Amendment) (EU Exit) Regulations 2018,,false,NoUimbLa,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:401
409,Work package for Occupational and Personal Pension Schemes (Amendment etc.) (EU Exit) Regulations 2018,,false,LGimnciY,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:409
410,Work package for Occupational and Personal Pension Schemes (Amendment etc.) (Northern Ireland) (EU Exit) Regulations 2018,,false,BMrodJTA,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:410
420,Work package for Takeovers (Amendment) (EU Exit) Regulations 2019,,false,Fn4fetYx,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:420
427,Work package for European Research Infrastructure Consortium (Amendment) (EU Exit) Regulations 2018,,false,XRmQpr5k,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:427
428,Work package for Postal and Parcel Services (Amendment etc.) (EU Exit) Regulations 2018,,false,n5BkjjfS,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:428
429,Work package for Competition (Amendment etc.) (EU Exit) Regulations 2019,,false,s0vdyJWC,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:429
430,Work package for Package Travel and Linked Travel Arrangements (Amendment) (EU Exit) Regulations 2018,,false,JuYPRCR7,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:430
438,Work package for Social Security (Amendment) (EU Exit) Regulations 2018,,false,kq2uo1eD,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:438
439,Work package for Social Security (Amendment) (Northern Ireland) (EU Exit) Regulations 2018,,false,2MXtOLvP,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:439
440,Work package for Employment Rights (Amendment) (Northern Ireland) (EU Exit) (No. 2) Regulations 2018,,false,V7jIisKf,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:440
441,Work package for Mental Health (Northern Ireland) (Amendment) Order 2018,,false,02jRDoyi,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:441
442,Work package for Investment Allowance and Cluster Area Allowance (Relevant Income: Tariff Receipts) Regulations 2018,,false,GVW9zROK,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:442
443,Work package for Employment Rights (Amendment) (EU Exit) (No. 2) Regulations 2018,,false,DxfNCGY6,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:443
444,Work package for Central Securities Depositories (Amendment) (EU Exit) Regulations 2018,,false,KbAW6pyA,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:444
445,Work package for Accounts and Reports (Amendment) (EU Exit) Regulations 2018,,false,nZOmpEo1,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:445
449,"Work package for Bournemouth, Christchurch and Poole (Electoral Changes) Order 2018",,false,x8hTTMAd,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:449
450,Work package for Dorset (Electoral Changes) Order 2018,,false,xVSuZePT,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:450
451,Work package for East Suffolk (Electoral Changes) Order 2018,,false,tGd0gNYZ,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:451
452,Work package for Somerset West and Taunton (Electoral Changes) Order 2018,,false,KRg9gepS,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:452
453,Work package for West Suffolk (Electoral Changes) Order 2018,,false,ERVgzHFM,5,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:453
456,Work package for Privacy and Electronic Communications (Amendment) (No. 2) Regulations 2018,,false,Tmd9sVvL,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:456
457,Work package for Takeovers (Amendment) (EU Exit) Regulations 2019,,false,P3NU9kk1,3,,urn:procedure-editor:DraftStatutoryInstrumentSubjectToParliamentaryProcedureWork:457
