id,label,workpackagedaycount,areclocksinworkpackagefrozen,triplestoreid,subjectto,proceduralworkpackagehascalculationstyle,proceduralworkpackagefocus
5898,Work package for Merchant Shipping (Inspections of Ro-Ro Passenger Ships and High-Speed Passenger Craft) Regulations 2023,,false,Jl17yJ5E,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5898
5899,Work package for Immigration and Nationality (Fees) (Amendment) (No. 2) Regulations 2023,,false,JPnMpqJ0,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5899
5900,Work package for Judicial Discipline (Prescribed Procedures) Regulations 2023,,false,xgINaVJQ,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5900
5904,Work package for Customs (Safety and Security Procedures) Regulations 2023,,false,30Uas80E,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5904
5905,Work package for Registered Pension Schemes (Authorised Member Payments) Regulations 2023,,false,Y6ZtPmhf,4,3,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5905
5906,Work package for Immigration (Notices) (Amendment) Regulations 2023,,false,LW4Daxi5,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5906
5907,Work package for Post Office Horizon Shortfall Scheme and Group Litigation Order Compensation Payments (Inheritance Tax Relief) Regulations 2023,,false,AcRrCA1Q,4,3,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5907
5908,Work package for Value Added Tax (Drugs and Medicines) Order 2023,,false,sQJ8PlPh,4,3,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5908
5912,Work package for Financial Services (Gibraltar) (Amendment) (EU Exit) Regulations 2023,,false,OP0IZGUC,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5912
5913,Work package for Whole of Government Accounts (Designation of Bodies) Order 2023,,false,lETONhgy,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5913
5915,Work package for Social Security Additional Payments (Second Qualifying Day) Regulations 2023,,false,6wn4v82U,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5915
5916,Work package for Data Protection (Adequacy) (United States of America) Regulations 2023,,false,6lthkdhJ,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5916
5917,Work package for Response to the Committee on Climate Change Report (Extension of Period) Order 2023,,false,zLGO0vLG,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5917
5918,Work package for Income-related Benefits (Subsidy to Authorities) Amendment Order 2023,,false,0VtrAPyY,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5918
5919,Work package for Sea Fisheries (Amendment) (England) Regulations 2023,,false,rR5KQGOO,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5919
5920,Work package for Building (Restricted Activities and Functions) (England) Regulations 2023,,false,mr333Qsg,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5920
5921,Work package for Northern Ireland (Ministerial Appointment Functions) (No. 2) Regulations 2023,28,false,xtFstHdl,1,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5921
5922,Work package for National College for Advanced Transport and Infrastructure (Designated Institution in Further Education and Revocations) (Revocation) Order 2023,,false,6uUCcBM4,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5922
5923,Work package for Export Control (Amendment) (No. 2) Regulations 2023,,false,ACOL17Rc,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5923
5924,Work package for Health and Care Act 2022 (Further Consequential Amendments) (No. 2) Regulations 2023,,false,WyNF2i4Y,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5924
5925,Work package for Local Government and Greater London Authority Elections (Miscellaneous Amendments) Regulations 2023,,false,iGdIqvbu,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5925
5926,Work package for Public Lending Right Scheme 1982 (Commencement of Variations) (No. 2) Order 2023,,false,Pdxpc2i4,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5926
5927,Work package for Aviation Statistics Regulations 2023,,false,Bqamx7Xv,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5927
5928,Work package for School Teachers' Pay and Conditions (England) Order 2023,,false,MHpHLnUx,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5928
5934,Work package for M20 Motorway (Junctions 7 to 11) (Temporary Restriction and Prohibition of Traffic) Regulations 2023,,false,hRURs6uH,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5934
5935,Work package for Courts and Tribunals (Fee Remissions and Miscellaneous Amendments) Order 2023,,false,g9NiMeK9,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5935
5936,Work package for Royal Navy (Ratings) and Royal Marines Terms of Service (Amendment) Regulations 2023,,false,4gaLqhjk,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5936
5956,Work package for British Nationality (British Overseas Territories) (Amendment) Regulations 2023,,false,4HXBqQMo,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5956
5957,Work package for Government of Wales Act 2006 (Schedule 9A ? Devolved Welsh Authorities) (Amendment) Order 2023,,false,E4MOxPTw,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5957
5958,Work package for Misuse of Drugs (England and Wales and Scotland) (Amendment) Regulations 2023,,false,cGEHWuTI,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5958
5961,Work package for National Health Service Commissioning Board and Clinical Commissioning Groups (Responsibilities and Standing Rules) (Amendment) (No. 2) Regulations 2023,,false,16nAoGTX,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5961
5968,Work package for Armed Forces (Amendment of Court Rules) Rules 2023,,false,g4adOTo4,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5968
5969,Work package for Service Custody and Service of Relevant Sentences (Amendment) Rules 2023,,false,mB1RlDzb,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5969
5972,Work package for Town and Country Planning (General Permitted Development) (England) (Amendment) Order 2023,,false,Vvuugaqm,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5972
5975,Work package for Immigration (Removal Notices) Regulations 2023,,false,xN6dREfD,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5975
5976,Work package for National Security (Prohibited Places) (Civil Nuclear) Regulations 2023,,false,FAyfeHqg,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5976
5977,Work package for Nationality and Borders Act 2022 (Consequential Amendments) Regulations 2023,,false,Uj34vWv5,4,2,urn:procedure-editor:MadeStatutoryInstrumentSubjectToParliamentaryProcedureWork:5977
